rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_X4,skillscoremean_X5,skillscoremean_X6,skillscoremean_X7,skillscoremean_X8,skillscoremean_X9,skillscoremean_X10,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_X4,absrelmean_X5,absrelmean_X6,absrelmean_X7,absrelmean_X8,absrelmean_X9,absrelmean_X10,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_X4,absmean_X5,absmean_X6,absmean_X7,absmean_X8,absmean_X9,absmean_X10,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_X4,abssd_X5,abssd_X6,abssd_X7,abssd_X8,abssd_X9,abssd_X10,abssd_total,h_X_1,h_X_2,h_X_3,h_X_4,h_X_5,h_X_6,h_X_7,h_X_8,h_X_9,h_X_10,h_X_1_2,h_X_1_3,h_X_1_4,h_X_1_5,h_X_1_6,h_X_1_7,h_X_1_8,h_X_1_9,h_X_1_10,h_X_2_3,h_X_2_4,h_X_2_5,h_X_2_6,h_X_2_7,h_X_2_8,h_X_2_9,h_X_2_10,h_X_3_4,h_X_3_5,h_X_3_6,h_X_3_7,h_X_3_8,h_X_3_9,h_X_3_10,h_X_4_5,h_X_4_6,h_X_4_7,h_X_4_8,h_X_4_9,h_X_4_10,h_X_5_6,h_X_5_7,h_X_5_8,h_X_5_9,h_X_5_10,h_X_6_7,h_X_6_8,h_X_6_9,h_X_6_10,h_X_7_8,h_X_7_9,h_X_7_10,h_X_8_9,h_X_8_10,h_X_9_10,h_X_1_2_3,h_X_1_2_4,h_X_1_2_5,h_X_1_2_6,h_X_1_2_7,h_X_1_2_8,h_X_1_2_9,h_X_1_2_10,h_X_1_3_4,h_X_1_3_5,h_X_1_3_6,h_X_1_3_7,h_X_1_3_8,h_X_1_3_9,h_X_1_3_10,h_X_1_4_5,h_X_1_4_6,h_X_1_4_7,h_X_1_4_8,h_X_1_4_9,h_X_1_4_10,h_X_1_5_6,h_X_1_5_7,h_X_1_5_8,h_X_1_5_9,h_X_1_5_10,h_X_1_6_7,h_X_1_6_8,h_X_1_6_9,h_X_1_6_10,h_X_1_7_8,h_X_1_7_9,h_X_1_7_10,h_X_1_8_9,h_X_1_8_10,h_X_1_9_10,h_X_2_3_4,h_X_2_3_5,h_X_2_3_6,h_X_2_3_7,h_X_2_3_8,h_X_2_3_9,h_X_2_3_10,h_X_2_4_5,h_X_2_4_6,h_X_2_4_7,h_X_2_4_8,h_X_2_4_9,h_X_2_4_10,h_X_2_5_6,h_X_2_5_7,h_X_2_5_8,h_X_2_5_9,h_X_2_5_10,h_X_2_6_7,h_X_2_6_8,h_X_2_6_9,h_X_2_6_10,h_X_2_7_8,h_X_2_7_9,h_X_2_7_10,h_X_2_8_9,h_X_2_8_10,h_X_2_9_10,h_X_3_4_5,h_X_3_4_6,h_X_3_4_7,h_X_3_4_8,h_X_3_4_9,h_X_3_4_10,h_X_3_5_6,h_X_3_5_7,h_X_3_5_8,h_X_3_5_9,h_X_3_5_10,h_X_3_6_7,h_X_3_6_8,h_X_3_6_9,h_X_3_6_10,h_X_3_7_8,h_X_3_7_9,h_X_3_7_10,h_X_3_8_9,h_X_3_8_10,h_X_3_9_10,h_X_4_5_6,h_X_4_5_7,h_X_4_5_8,h_X_4_5_9,h_X_4_5_10,h_X_4_6_7,h_X_4_6_8,h_X_4_6_9,h_X_4_6_10,h_X_4_7_8,h_X_4_7_9,h_X_4_7_10,h_X_4_8_9,h_X_4_8_10,h_X_4_9_10,h_X_5_6_7,h_X_5_6_8,h_X_5_6_9,h_X_5_6_10,h_X_5_7_8,h_X_5_7_9,h_X_5_7_10,h_X_5_8_9,h_X_5_8_10,h_X_5_9_10,h_X_6_7_8,h_X_6_7_9,h_X_6_7_10,h_X_6_8_9,h_X_6_8_10,h_X_6_9_10,h_X_7_8_9,h_X_7_8_10,h_X_7_9_10,h_X_8_9_10,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
comb_AIC_each_k,0.935353837627906,0.944741889813568,0.911558353564718,0.913095042850209,0.906490214610559,0.909604711190772,0.9123267614833,0.882741939769586,0.94321108553967,0.948588217193062,0.920771205364335,0.10827711015578,0.0571531490958971,2.01119520925448,0.108134558579807,0.104734384910129,0.142792879328818,0.0703021546430577,0.922186792557214,0.116332453310687,0.177794654410099,0.381890334624597,0.0369676242417229,0.0380058981193816,0.0567343322198696,0.0513740087268861,0.0632924183229805,0.0536178599104628,0.0493239329800192,0.0715043915620328,0.0365944835285911,0.0444286428955608,0.0501843592507507,0.0371761447046574,0.0475927289559892,0.042136354223868,0.0437983480803963,0.0483830774057899,0.0375179295589656,0.048974020607618,0.0407894893116727,0.0317550939335278,0.0355454559794665,0.0430020921032813,0.168960522741733,0.168960522741733,0.168960522741733,0.168960522741733,0.168960522741733,0.168960522741733,0.168960522741733,0.168960522741733,0.168960522741733,0.168960522741733,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.128011335979331,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,0.116604836772358,79252.699,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.7,1,0.1,2000,100,1,1000,1235,E8ZnR,2019-01-25T14:10:56.779427Z
empirical_independence,0,0,0,0,0,0,0,0,0,0,0,1.21633593450163,0.859910938668909,14.7674447150436,1.25723616694812,0.918595831834315,0.955171822807171,0.638727024921834,3.47691037276952,0.956411297022129,1.01491530937374,2.6061659413891,0.571845611328674,0.687788597748928,0.641488874377585,0.591151649017405,0.676853422980129,0.593148831280564,0.562588240317187,0.609803636709709,0.644394841429033,0.864172383642086,0.64432360888313,0.451381656984593,0.462830549281069,0.425171181889745,0.396161050117888,0.466115678347975,0.450459563898214,0.428863321095446,0.519200864894263,0.444501317729234,0.640145595974528,0.478172578116783,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,208.834999999992,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.7,1,0.1,2000,100,1,1000,1235,E8ZnR,2019-01-25T14:10:56.779427Z
Gaussian,0.964012406525886,0.96937566523017,0.935718309269637,0.938636392228174,0.938287603391114,0.942006212850151,0.931385768952528,0.903502856711866,0.945165818173695,0.979597355462776,0.9447688388796,0.066818773149096,0.0379138693495521,0.284405477114639,0.0906389446415331,0.089761836326447,0.104351166119439,0.0632353658554641,0.833264279309069,0.0831440881787344,0.0993430942328903,0.175287689427686,0.0205793473904525,0.0210630682683349,0.0412359894297085,0.0362751979239719,0.0417702468850319,0.0343989470694668,0.0386015595057144,0.0588443089092018,0.0353348639028524,0.0176314019623349,0.034573493124707,0.0147197501709096,0.0161244866673765,0.0280382556063716,0.0272086406174986,0.0254980122762084,0.0254661022656716,0.0256579970341043,0.0294067490762041,0.0240404155759742,0.0126938025264587,0.0262404134115517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.955000000002,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.7,1,0.1,2000,100,1,1000,1235,E8ZnR,2019-01-25T14:10:56.779427Z
copula,0.945215774730425,0.962910696464167,0.907019728993257,0.927110943707461,0.91781147291894,0.936915153611889,0.924190542356641,0.881664724150498,0.926777589772043,0.959039894031429,0.928865652073675,0.085640344059812,0.0382372667845632,5.0953274136774,0.108348935112848,0.102752340367087,0.119008377393273,0.0752506609666295,0.964859139010494,0.0910714854104748,0.174259517303629,0.685475548008621,0.0313281187904479,0.0255096000703949,0.0596458093874386,0.0430884858226569,0.0556295858845106,0.0374187029066218,0.0426495093749775,0.0721612815640726,0.0471841434278961,0.035396592409092,0.0450011829638109,0.0234183507050876,0.0187463483389539,0.0445830306342777,0.031547044112827,0.0371539645957291,0.0308484120641406,0.0393537202084784,0.0348940191502792,0.0410617287980708,0.0277195760931542,0.0362352618196331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.974,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.7,1,0.1,2000,100,1,1000,1235,E8ZnR,2019-01-25T14:10:56.779427Z
empirical_sigma.01,0.851243941619963,0.872556735862441,0.8547366695588,0.846238897930191,0.862426114390078,0.829368180177094,0.825800155562318,0.847278719862247,0.883044024731074,0.831739172828909,0.850443261252311,0.352849326098247,0.158050291638066,0.358500125692552,0.197663045777576,0.179276212617233,0.454213241979757,0.145580498498907,0.383773785072336,0.200727993231908,0.408975558243518,0.28396100788501,0.0885684721810229,0.0912874373504195,0.0973486279135821,0.0945324385504987,0.0970972419250215,0.105423432099789,0.102377288611542,0.097162771086062,0.0786594476780109,0.146569964124864,0.0999027121520812,0.0957522264754958,0.114667105685976,0.0717164450850874,0.0863611271267353,0.0814364862906919,0.0782184021548342,0.0977253627789933,0.0726717156419589,0.0741369031457486,0.108510730222086,0.090539624397336,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,239.734,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.6,1,0.1,2000,100,1,1000,1235,sRM0N,2019-01-25T14:10:56.791569Z
comb_sigma.01,0.925764705208985,0.937365361423643,0.917467353116137,0.894427731722125,0.912825835515529,0.907074811015704,0.892343488522234,0.870870690430459,0.926976661046256,0.938593867403808,0.912371050540488,0.174364188855926,0.0918031938338744,0.212705152356732,0.140984655565917,0.180187708239038,0.411495543546036,0.0910764557523592,0.210850289839162,0.14811604562068,0.138621042621736,0.180020427623146,0.0441992528784989,0.0448651067100244,0.055309484560334,0.0649059081215742,0.0615260003817892,0.0574130450077452,0.0632697565376638,0.0821533288281085,0.049112287734749,0.0534901367299167,0.0576244307490404,0.03712719349805,0.0619532446993565,0.0402265446793824,0.0694355407052046,0.0522502197359419,0.0382376538354709,0.065377290270426,0.0552837987770298,0.0377042951608619,0.0448805694543676,0.0524555143895497,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2026.436,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.6,1,0.1,2000,100,1,1000,1235,sRM0N,2019-01-25T14:10:56.791569Z
comb_independence,0.263528257052949,0.266246532617214,0.239984955941477,0.242550078546038,0.249617203430774,0.244808256290486,0.262347105143836,0.260323866816062,0.256653454118749,0.302592235446104,0.258865194540369,1.130422324381,0.723600701944294,1.20182360227196,0.827666217670118,1.07096879578909,1.66377469242297,0.461941298667273,1.07077953145375,0.612400555603196,0.840595674319968,0.960397339452361,0.438490894338382,0.525586614072127,0.509326211288582,0.465680768354652,0.529607051598764,0.466588855454458,0.433518775838202,0.470589185354846,0.499942209860838,0.607503438260932,0.494683400442179,0.337460885057903,0.360191983944456,0.335532432899915,0.312416578101958,0.364766519059429,0.350766653975003,0.343912732638251,0.401135028940334,0.340284789817667,0.431737381515343,0.361098086204629,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2031.15,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.6,1,0.1,2000,100,1,1000,1235,sRM0N,2019-01-25T14:10:56.791569Z
comb_AIC_each_k,0.936965958834829,0.947949679696797,0.90597400109279,0.893396794840425,0.911395879716548,0.898958862676009,0.90589428001721,0.885355284591465,0.938391194137407,0.943606850782324,0.91678887863858,0.126413889341748,0.0775233063202967,0.17966307908818,0.129892677446874,0.143663566325319,0.40325832431719,0.0751726666918137,0.206945711893187,0.110773535096864,0.117360431689815,0.157066718821129,0.0375300931080874,0.0372835738781711,0.0630117866224056,0.0655397288740714,0.062535238170925,0.0624274153028241,0.0553059532617529,0.0729380884538081,0.0414353745510681,0.049123387758687,0.0547130639981801,0.0375323859898718,0.044337566717389,0.0468504287676963,0.0532122071174233,0.0512728466584141,0.0417588811547726,0.0646251448648268,0.0466694257171588,0.0344807795328263,0.0484021004901805,0.0488907112118432,0.188527255278751,0.188527255278751,0.188527255278751,0.188527255278751,0.188527255278751,0.188527255278751,0.188527255278751,0.188527255278751,0.188527255278751,0.188527255278751,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.139053204226622,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,0.125292591594339,84302.405,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.6,1,0.1,2000,100,1,1000,1235,sRM0N,2019-01-25T14:10:56.791569Z
empirical_independence,0,0,0,0,0,0,0,0,0,0,0,1.56482967885828,1.03114936510928,1.59358926197061,1.11865072472679,1.63285943098373,1.37841963798019,0.671892749885482,1.59074321089503,0.830485842600534,1.02160029621239,1.24342201992223,0.595394050807334,0.716298644484549,0.670152801935014,0.614800734893147,0.705782507301799,0.617841573800272,0.587700229825215,0.63620977376841,0.672556040827697,0.871087861560486,0.668782421920392,0.46787947204584,0.483141682856842,0.442657848854533,0.413047125339286,0.485049999884789,0.468033486330409,0.447940058099848,0.541578261077034,0.463285226771543,0.634118780378419,0.492504208618062,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,204.653999999995,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.6,1,0.1,2000,100,1,1000,1235,sRM0N,2019-01-25T14:10:56.791569Z
Gaussian,0.96087399851642,0.967355137434541,0.931798959263639,0.936550977230437,0.935311158598054,0.937477981968584,0.928678583456014,0.899584816831739,0.942176939019047,0.979149332159365,0.941895788447784,0.0744778312566885,0.052761761604641,0.192619736180136,0.11645611889279,0.174058981258008,0.441369256174292,0.0731572610133433,0.211532514516076,0.0753680420115414,0.068533579726551,0.148033508263407,0.0232953885152027,0.0233834708050229,0.0457051185443562,0.0390085058269794,0.0456562526791137,0.0386287020176993,0.0419156128943604,0.0638851209663929,0.0388892489618884,0.0181627636614069,0.0378530184872423,0.0166914214521975,0.0181495891331006,0.0318628842990917,0.0280419369992663,0.0283880418242362,0.0283955582341113,0.0278844471229717,0.0320400146259009,0.0271259316810439,0.0130169634619405,0.0288112396092973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.664000000004,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.6,1,0.1,2000,100,1,1000,1235,sRM0N,2019-01-25T14:10:56.791569Z
copula,0.946812899137805,0.959652996484327,0.904899769584762,0.924529238174269,0.916528611985345,0.934079587761915,0.926253908852453,0.884206878266046,0.934936206016708,0.961610960909814,0.929351105717344,0.15072702625677,0.0533261160687764,0.312181664364464,0.125695146698216,0.198522753235358,0.458027675140516,0.0814082565965112,0.273232310868332,0.0575451369394366,0.0987326227831702,0.180939870895155,0.0316672834330407,0.0289005039272898,0.0637316858774372,0.0463994798334053,0.0589126455209442,0.040728371242741,0.0433405947161248,0.0736687157822966,0.0437590476826321,0.0334402259684321,0.0464548553984344,0.0243186892371523,0.023213266637189,0.0454005298204397,0.03345069509497,0.0404630016836339,0.0349297410134062,0.0409670962892708,0.0369465900495374,0.0431653322324514,0.0316122357535059,0.0385980521736445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378.82299999999,Linear,Linear,Gaussian,All var equal contribution,10,FALSE,0.6,1,0.1,2000,100,1,1000,1235,sRM0N,2019-01-25T14:10:56.791569Z
