none,feat_1_,feat_2_,feat_3_,feat_4_,feat_5_,feat_6_,feat_7_,feat_8_,feat_9_,feat_10_,correlation,pre_grouped,test_id,model_type,No_test_obs,response,joint_prob
16.5871999997793,-0.658719999870483,-0.658719999741856,-0.658719999681742,0.34128000027231,-0.658719999402375,0.341280000161776,0.341280000271003,1.3412799994251,-0.658720000600535,1.34127999928687,0,0,1,experiment_lm1,100,17,3.12851762948968e-05
16.5871999997793,-0.658720000743523,-0.658720000654925,0.341279999911953,1.34127999948179,-0.658719999320595,1.34127999894166,1.34127999937071,-0.658719998911219,-0.658719998911188,0.341280000955244,0,0,2,experiment_lm1,100,26,1.45411864296296e-05
16.5871999997792,-0.658719999316329,-0.658719999427838,0.341280001139041,1.34128000070887,0.341280001421963,0.34128000015592,1.3412800005978,1.3412799983425,1.3412799983425,1.34127999815548,0,0,3,experiment_lm1,100,22,9.99521105918246e-07
16.5871999997793,-0.658720000080452,-0.658720000031875,1.34128000021855,-0.658719999920854,1.3412800003333,-0.65872000046091,1.34127999999376,1.34128000008714,-0.658719999938501,0.341279999919799,0,0,4,experiment_lm1,100,23,6.758667452858e-06
16.5871999997794,-0.658720000714791,-0.658720000626193,1.34127999978889,-0.658720000460302,1.34128000023641,1.34127999929027,0.341279999386673,-0.658719998882491,-0.658719998882454,0.341280000983977,0,0,5,experiment_lm1,100,22,1.45411864296296e-05
16.5871999997792,-0.658720000156093,-0.658720000227575,1.3412800005168,1.34127999996401,1.34128000063502,1.34127999968888,0.341279999785288,0.341280000030893,-0.658719999981964,1.34127999986479,0,0,6,experiment_lm1,100,22,1.46409329194354e-06
16.5871999997791,-0.658720000609736,0.341279999731817,-0.658720000714841,-0.658720000389485,-0.658720000936364,-0.658720000070287,-0.658720000281044,-0.658719998841793,-0.658719998841756,0.341280001073465,0,0,7,experiment_lm1,100,21,0.000455141545580461
16.5871999997794,-0.658720000456368,0.341279999725096,-0.658720000227611,-0.658720000231581,-0.658719999450823,1.34127999962874,0.341279999725142,0.341280000516819,0.341280000516765,-0.658719999626144,0,0,8,experiment_lm1,100,20,6.73096559582247e-05
16.5871999997793,-0.658720000907866,0.341279999353644,-0.658720000599061,-0.658720000603036,1.34127999920858,-0.658720000768341,0.341279999353683,-0.658719998267915,-0.658719998267876,-0.658719998381719,0,0,9,experiment_lm1,100,18,0.000144421194977648
16.5871999997793,-0.65872000045577,0.341279999605637,-0.658719999853116,0.341279999771604,1.34128000045541,1.34127999950928,0.341279999605678,0.341280000549596,-0.658719999463255,0.34128000039504,0,0,10,experiment_lm1,100,20,1.45809238964393e-05
16.5871999997793,-0.658719999897668,0.341280000123708,-0.658719999499696,1.34128000019273,-0.658719999052211,1.34128000002735,0.341280000123754,1.34127999943009,-0.658720000595547,1.34127999926747,0,0,11,experiment_lm1,100,20,4.61407125091508e-06
16.5871999997793,-0.658720000174789,0.34127999984659,-0.65871999961216,1.34127999997048,0.341280000683569,1.34127999975024,0.341279999846635,0.341279999990746,0.341279999990695,0.341279999828056,0,0,12,experiment_lm1,100,18,9.95424352974966e-06
16.5871999997793,-0.658719999856331,0.341280000125023,0.341280000514425,-0.658719999721909,1.3412800009748,0.341279999695961,1.34128000013784,1.34127999948215,0.34127999946932,0.341279999298558,0,0,13,experiment_lm1,100,17,4.62668036668967e-06
16.5871999997792,-0.658719999296004,0.341280000645334,1.34128000071829,-0.658719999311351,0.341280000984891,1.34128000086886,-0.658719999367522,1.3412799983521,1.3412799983521,1.34127999817321,0,0,14,experiment_lm1,100,25,1.46409329194354e-06
16.5871999997792,-0.658719999836007,0.341280000105328,1.34128000050759,-0.658719999741599,1.34128000095511,0.341279999676264,1.34128000011814,0.341279999500427,0.341279999500369,1.34127999933432,0,0,15,experiment_lm1,100,23,2.1504568530533e-06
16.5871999997793,-0.658720000962844,0.341279999178603,1.34127999941621,0.341279999234821,-0.658719999997324,1.34127999908225,0.341279999178644,-0.658719998290714,-0.658719998290678,-0.658719998428914,0,0,16,experiment_lm1,100,20,3.12851762948968e-05
