none,feat_1_,feat_2_,feat_3_,feat_4_,feat_5_,feat_6_,feat_7_,feat_8_,feat_9_,feat_10_,correlation,pre_grouped,standardized,test_id,model_type,No_test_obs
5.41676173248596,0.156680175061821,-0.0626510119582138,0.388885781770428,-0.242843745451946,0.0337779782918517,0.343673921614868,0.310937480750689,0.40605126790977,-0.369584834935954,-0.167176267426701,0,0,0,1,experiment_gam1,100
5.41676173277874,0.0602714957726128,-0.215593113191963,0.342114203715362,0.397835750736817,0.319427380542771,-0.0158570026285191,-0.0445990898377526,0.0508053807153766,0.394996714844189,-0.143808464161063,0,0,0,2,experiment_gam1,100
5.4167617323933,0.173674790214834,-0.215404072306447,0.359312787446929,0.0899659941136739,0.395972711106974,-1.17983066338404,-0.0365426766799778,0.381495773047156,-1.18422246873471,0.0363690147835076,0,0,0,3,experiment_gam1,100
5.4167617322924,-0.305110127997868,-0.116529281865058,0.264369042810463,0.0514964016295211,-0.758687478756822,0.107337962412128,0.128574791274775,-0.462191700421957,-0.459278260803216,0.38000505513002,0,0,0,4,experiment_gam1,100
5.41676173588478,0.26740977540513,-0.023924796609591,-0.609472662858606,0.405319727586768,0.1307040063015,0.398966817194812,0.395856014230421,-1.07626364219837,0.38333454430301,0.399021952792318,0,0,0,5,experiment_gam1,100
5.41676172801269,0.348086383203838,-0.0343313126151685,0.376051703506738,0.342290084843648,0.0349935645139396,-0.297281597518512,-0.040613139431833,0.243115717699571,0.194460316139815,-0.726479814138842,0,0,0,6,experiment_gam1,100
5.41676173005413,0.218674145811639,-0.579527737467533,0.351945241592167,-0.0554015829370103,0.343013051707802,0.386012853744556,-0.0628344852782776,-0.127059612234039,-1.06699554099535,0.088293969602771,0,0,0,7,experiment_gam1,100
5.4167617288988,-1.00138130748661,0.400030241785637,0.397682863113264,0.322992860535652,-0.755054892413769,0.0464309983476228,0.377535296240121,-0.352151643146024,0.371363853512632,-0.967534475999747,0,0,0,8,experiment_gam1,100
5.41676173217313,0.397240064670431,-0.0433317854831142,0.309467055015485,0.330764215929865,-0.695978308441952,0.402445801458163,0.032771538406482,0.151362306072455,0.03190360669367,-0.289062179558192,0,0,0,9,experiment_gam1,100
5.41676173032488,0.215401373011558,0.397288537116926,0.275783155549852,0.241883340473621,0.227079177845492,0.0955479629803345,-0.498332358635296,0.147554113325251,-0.388583716958049,-0.0411766291191964,0,0,0,10,experiment_gam1,100
5.41676173342274,0.362901584674065,0.24537418120571,-1.63269604089987,0.141714793966088,0.0679484043855751,-0.525788643891916,-1.13778277991192,-0.0222161461434581,0.223994016572413,0.238553553241125,0,0,0,11,experiment_gam1,100
5.41676172737575,0.115390063830193,0.315888992195922,0.330380600735631,-0.284489186102075,0.346730483970391,0.396159493955727,-0.642805014489265,0.385072075063631,-0.70774301853234,0.371739460438187,0,0,0,12,experiment_gam1,100
5.41676173082944,0.216486538457859,-1.08414548710429,0.377642218614805,0.379878880111465,0.313480840850154,-0.504040611330957,0.3957093065985,-0.115908723672823,-0.129266610138441,-0.677088655161243,0,0,0,13,experiment_gam1,100
5.41676173168886,-0.150758568058158,0.231681707022974,0.184878648725258,0.371221146338572,-0.16446197602098,0.276701603963608,-0.777778040532051,0.324606588495228,0.23858532831499,-0.500005460709037,0,0,0,14,experiment_gam1,100
5.4167617282132,0.389339154071467,0.400014212860231,0.405528065063319,-0.467854823561671,0.231635121400387,0.402872527121613,0.338484647970353,0.333279463511239,-0.672702413907105,0.333823282459351,0,0,0,15,experiment_gam1,100
5.41676173364688,-0.242153613667933,-0.214160015063436,0.289778622851206,0.401593694325326,0.352876157543362,0.297611979969453,-0.0986107734642978,-1.28835803888133,0.361101649823989,0.382992626536262,0,0,0,16,experiment_gam1,100
5.41676173133434,-0.495275923845388,-0.153560910624621,0.136878781201247,-0.744936477492061,0.3952991497714,0.336129094910139,0.284563118186206,-0.228674300031336,-0.140138622029127,0.213184418308913,0,0,0,17,experiment_gam1,100
5.41676173008931,0.391169997814013,0.391304544362505,0.299368377809189,-0.0970141330816727,0.263322858368829,-0.421044742287871,0.341310817961306,-0.418601636312005,0.351914897042887,-0.385584392231283,0,0,0,18,experiment_gam1,100
5.41676173082889,-0.388166594400301,0.177973572897029,0.185801108667733,0.396303565852747,0.165901162099153,-0.772663016595263,0.0144642010416496,-0.624623833429687,0.1747518591117,-0.141794289954409,0,0,0,19,experiment_gam1,100
5.4167617307524,0.398764872877236,-0.123113680379353,0.0277819097481663,0.221417263330422,-0.172864686884922,0.32609853485311,0.342804760099722,-0.350146302235442,0.411855041585286,-1.05398774447678,0,0,0,20,experiment_gam1,100
5.41676173638018,0.123003585391668,0.390685392888781,-0.164201969953903,0.176964098077691,-0.506960684609189,0.161162963547884,-0.212865678385918,0.146739343763267,0.152347180583731,0.336193172525248,0,0,0,21,experiment_gam1,100
5.41676172964022,0.382010873403226,0.0173914918091079,0.284816416431397,0.224206302054047,-0.498043280561304,0.133732588911675,0.0308942721734262,0.238870138149947,0.338895707183417,0.112627926627622,0,0,0,22,experiment_gam1,100
5.41676172966464,0.403313950702527,0.387356673516417,0.390180998744907,0.368647366929582,-0.0149219745375951,0.39408224022005,0.373968682154385,0.310351776240663,-1.32598726685302,0.105718534170881,0,0,0,23,experiment_gam1,100
5.41676173466069,0.296677425854844,-0.478200501756857,0.0804623215274126,0.13929888436687,-0.732955794946714,0.337000261921511,0.187454208365182,0.0240798429300219,0.244474503455259,0.126129169762784,0,0,0,24,experiment_gam1,100
5.4167617331099,-0.172353877039554,0.40234413162266,0.310879821244323,0.208641952294319,0.354766715057191,0.0945731720688101,-0.895870543532683,-0.142112106240173,-0.27109819683979,0.363661586182518,0,0,0,25,experiment_gam1,100
5.41676172825171,0.326580565067485,0.13002602940063,0.206332544862125,-0.4000683371284,0.394891199829668,0.0586044954127709,0.201810323917274,0.40893495768264,0.403655789961057,-0.295518637875112,0,0,0,26,experiment_gam1,100
5.41676172664707,-0.243646399201012,0.19029340570837,-0.34386342152132,0.195148051334151,0.370974953959377,-0.205327132607634,0.260166746698547,0.187471656076141,0.2902620808234,-0.0753328632628693,0,0,0,27,experiment_gam1,100
5.41676173099204,-0.160361333981383,0.0394970896686324,0.242762578673409,0.391264164082982,-0.442380741265177,0.166241497532741,0.0658481501059527,0.329415678806369,0.18278868492912,0.139434459455492,0,0,0,28,experiment_gam1,100
5.4167617370571,0.294845124107514,0.137727770856426,0.355713895590646,-0.291769943498317,0.365191367332612,0.292855412979937,-1.34032196932306,0.299295223767054,-0.523036771390038,-0.353125622293775,0,0,0,29,experiment_gam1,100
5.41676173364259,0.117983203965531,-0.567985016274127,0.406488157485638,-0.0823747905451677,0.287727466124711,0.103685650780329,0.347996842655029,0.384002347507493,-0.495194693464991,0.26563581418348,0,0,0,30,experiment_gam1,100
5.41676173205584,0.0894554811409547,0.405055716295482,0.113649614280587,-0.365027592911183,0.366180724523469,0.210486425652307,0.350209685093821,-0.0510182933502639,0.375646517146919,0.256773934700674,0,0,0,31,experiment_gam1,100
5.41676173130029,0.333300447869266,0.389402512002905,0.185879069181763,0.146349865932368,-1.53723728531556,0.241899867618406,0.20722273221117,0.00351122621325717,-1.59262323758881,0.31271323540717,0,0,0,32,experiment_gam1,100
5.41676172965258,-0.212779201398689,0.38796788940076,0.281288664883564,-1.02647831433264,0.309283436875042,0.391612447461354,-0.738381171088443,0.4011719522978,0.049644783467215,0.108598817926152,0,0,0,33,experiment_gam1,100
5.41676173125527,0.246577159559172,0.102112131651689,0.211860178366058,-0.215517381659874,0.274396235645004,-0.211773840537748,0.305108477217722,0.401880562578586,0.307746418796181,0.360911259439451,0,0,0,34,experiment_gam1,100
5.41676173166855,0.0678418104378555,0.363682684097854,0.409795571205012,-0.484357111646285,0.368359896706254,0.235544292751194,-0.11877389580615,0.2698976566399,-1.02474234930622,0.0457294419355577,0,0,0,35,experiment_gam1,100
5.41676173424696,0.40080752605956,-0.198305504178489,0.310710959415518,0.367990494886872,-1.25438389281176,-1.71553985289073,0.299390982215897,0.384144004752063,0.401203316381384,0.290945917451707,0,0,0,36,experiment_gam1,100
5.41676173481342,0.217980234574137,-0.387957296384055,0.397723121068071,0.397456714834143,0.382438046131395,-0.262299081939538,0.195588864735002,0.394043519935465,-0.521683045264244,0.372401334650967,0,0,0,37,experiment_gam1,100
5.4167617343482,0.396816266095457,0.333188167410907,-0.827538333862477,0.397949812448472,-1.45062815298523,-0.339583255511483,-0.21607450224556,0.266709030383865,0.353581700765009,0.0427367753336093,0,0,0,38,experiment_gam1,100
5.41676172880124,-0.242031977666457,-0.175434956405244,0.209179231623643,0.387064672697434,0.281046939758178,-0.0610853582849927,0.383978903037205,-0.713399852251047,0.0113063202818624,-0.6684853525011,0,0,0,39,experiment_gam1,100
5.41676173196114,0.253378055771403,-0.379723623000095,0.217339927022246,0.379705353818912,-0.233529345708701,-0.488970656105991,0.0588455955412647,-1.42253839950548,-0.61421720515696,0.403924281820105,0,0,0,40,experiment_gam1,100
5.41676172770904,0.30306146858902,0.301149026739316,0.340268454710039,0.324878679587564,-0.656963990629289,0.365706858451534,0.405861304155291,0.254343497240346,0.187507097170619,0.293810039592519,0,0,0,41,experiment_gam1,100
5.41676173651524,0.0690456366014996,0.151565306706472,0.0875306619295306,0.353152890183726,0.398495438599244,-0.521433068540823,-0.4562807314124,0.0161625147723859,-0.895730948904031,0.364905826141893,0,0,0,42,experiment_gam1,100
5.41676173296651,0.394717776243242,0.389414141660096,0.312547024423483,0.384635382807248,0.360365745864371,-0.071779389203008,0.388255091417043,0.140570305765282,-1.44663356250016,-0.0368281824938962,0,0,0,43,experiment_gam1,100
5.41676173249348,0.392396388397302,-0.885383158110104,0.385448166848192,0.397516446614253,-0.358596332743536,-0.0739448192615879,0.396235639987676,-0.20237629818806,0.358559359182312,-0.000612055139894374,0,0,0,44,experiment_gam1,100
